county,state,total_pop,white,black,asian,latino,other,pct_white,pct_black,pct_asian,pct_latino,pct_other
"Madison County, Texas",tx,13838,7823,2593,45,3001,376,0.565327359,0.18738257,0.003251915,0.216866599,0.027171557
"Marion County, Texas",tx,10248,7272,2349,166,397,64,0.709601874,0.229215457,0.016198283,0.038739266,0.006245121
"Martin County, Texas",tx,5252,2689,122,0,2393,48,0.51199543,0.023229246,0,0.455635948,0.009139375
"Mason County, Texas",tx,4066,2918,1,127,999,21,0.717658633,0.000245942,0.031234629,0.245696016,0.005164781
"Matagorda County, Texas",tx,36598,16895,3730,763,14587,623,0.461637248,0.101918138,0.020848134,0.398573693,0.017022788
"Maverick County, Texas",tx,56548,1779,73,279,53820,597,0.031459999,0.001290939,0.004933861,0.951757799,0.010557403
"Medina County, Texas",tx,47392,21361,1079,134,24066,752,0.450730081,0.022767556,0.002827481,0.507807225,0.015867657
"Menard County, Texas",tx,2182,1284,26,0,802,70,0.588450962,0.011915674,0,0.367552704,0.03208066
"Midland County, Texas",tx,151290,75140,9592,2439,62419,1700,0.49666204,0.063401415,0.016121356,0.412578492,0.011236698
"Milam County, Texas",tx,24344,15515,2056,140,6086,547,0.637323365,0.084456129,0.005750904,0.25,0.022469602
"Mills County, Texas",tx,4875,4061,12,2,788,12,0.833025641,0.002461538,0.000410256,0.161641026,0.002461538
"Mitchell County, Texas",tx,9169,4465,1006,44,3548,106,0.486966954,0.109717526,0.004798778,0.386956048,0.011560694
"Montague County, Texas",tx,19478,16926,28,45,2006,473,0.868980388,0.001437519,0.002310299,0.102987986,0.024283807
"Montgomery County, Texas",tx,502586,347262,17809,12631,111408,13476,0.690950405,0.035434732,0.025132017,0.221669525,0.026813322
"Moore County, Texas",tx,22281,7805,657,1890,11729,200,0.350298461,0.029487007,0.084825636,0.526412639,0.008976258
"Morris County, Texas",tx,12700,8353,2936,3,1114,294,0.657716535,0.231181102,0.00023622,0.087716535,0.023149606
"Motley County, Texas",tx,1071,888,13,0,161,9,0.829131653,0.012138189,0,0.150326797,0.008403361
"Nacogdoches County, Texas",tx,65531,39602,12016,1048,12092,773,0.604324671,0.183363599,0.015992431,0.184523355,0.011795944
"Navarro County, Texas",tx,48118,28099,6561,327,12133,998,0.583960264,0.136352301,0.006795794,0.252150962,0.020740679
"Newton County, Texas",tx,14231,10503,2975,84,481,188,0.73803668,0.209050664,0.005902607,0.033799452,0.013210597
"Nolan County, Texas",tx,15061,8766,629,53,5347,266,0.582033066,0.041763495,0.003519023,0.355022907,0.01766151
"Nueces County, Texas",tx,352060,110139,14259,6400,218399,2863,0.312841561,0.040501619,0.01817872,0.620345964,0.008132137
"Ochiltree County, Texas",tx,10642,4958,47,40,5421,176,0.46588987,0.004416463,0.003758692,0.50939673,0.016538245
"Oldham County, Texas",tx,2071,1496,144,11,299,121,0.72235635,0.069531627,0.005311444,0.144374698,0.058425881
"Orange County, Texas",tx,83217,68053,6849,879,5564,1872,0.817777618,0.082302895,0.010562746,0.066861338,0.022495404
"Palo Pinto County, Texas",tx,27921,21245,684,109,5405,478,0.760896816,0.02449769,0.003903872,0.193581892,0.017119731
"Panola County, Texas",tx,23900,17494,4208,110,2129,-41,0.731966527,0.176066946,0.00460251,0.089079498,-0.001715481
"Parker County, Texas",tx,121418,102634,2082,770,13634,2298,0.845294767,0.017147375,0.006341729,0.112289776,0.018926354
"Parmer County, Texas",tx,10004,3668,167,0,6141,28,0.366653339,0.016693323,0,0.613854458,0.00279888
"Pecos County, Texas",tx,15807,4226,678,25,10703,175,0.267349908,0.042892389,0.001581578,0.67710508,0.011071044
"Polk County, Texas",tx,46113,32805,5078,264,6543,1423,0.711404593,0.11012079,0.005725067,0.141890573,0.030858977
"Potter County, Texas",tx,122352,57191,11567,5772,45061,2761,0.467430038,0.094538708,0.047175363,0.368289852,0.022566039
"Presidio County, Texas",tx,7304,1108,1,251,5914,30,0.1516977,0.000136911,0.034364732,0.809693319,0.004107338
"Rains County, Texas",tx,11037,9500,258,60,908,311,0.860741143,0.023375917,0.00543626,0.082268732,0.028177947
"Randall County, Texas",tx,126782,95080,3486,1914,23883,2419,0.749948731,0.027496017,0.01509678,0.188378476,0.019079996
"Reagan County, Texas",tx,3598,1111,65,0,2411,11,0.308782657,0.018065592,0,0.670094497,0.003057254
"Real County, Texas",tx,3356,2669,6,0,673,8,0.795292014,0.001787843,0,0.200536353,0.00238379
"Red River County, Texas",tx,12567,9191,2208,8,899,261,0.731359911,0.175698257,0.000636588,0.071536564,0.02076868
"Reeves County, Texas",tx,14179,2852,554,120,10578,75,0.201142535,0.039071867,0.00846322,0.746032866,0.005289513
"Refugio County, Texas",tx,7277,3126,447,6,3581,117,0.429572626,0.061426412,0.000824516,0.492098392,0.016078054
"Roberts County, Texas",tx,931,889,0,5,26,11,0.954887218,0,0.005370569,0.02792696,0.011815252
"Robertson County, Texas",tx,16532,9655,3419,37,3196,225,0.584018872,0.206811033,0.002238084,0.193322042,0.013609969
"Rockwall County, Texas",tx,85536,62282,4530,2059,14309,2356,0.72813786,0.052960157,0.024071736,0.167286289,0.027543958
"Runnels County, Texas",tx,10445,6559,217,63,3506,100,0.62795596,0.020775491,0.006031594,0.335662997,0.009573959
"Rusk County, Texas",tx,53457,34720,9367,299,8395,676,0.649493986,0.175224947,0.005593281,0.157042109,0.012645678
"Sabine County, Texas",tx,10440,9038,917,15,405,65,0.865708812,0.087835249,0.001436782,0.038793103,0.006226054
"San Augustine County, Texas",tx,8695,5971,1933,3,602,186,0.686716504,0.222311673,0.000345026,0.069235193,0.021391604
"San Jacinto County, Texas",tx,27023,20359,3070,179,3244,171,0.753395256,0.113606927,0.006623987,0.120045887,0.006327943
"San Patricio County, Texas",tx,66070,26826,1385,645,36751,463,0.406023914,0.020962615,0.009762373,0.556243378,0.007007719
"San Saba County, Texas",tx,5893,3913,198,16,1703,63,0.664008145,0.033599185,0.002715086,0.288986934,0.01069065
"Schleicher County, Texas",tx,3224,1584,3,6,1627,4,0.491315136,0.000930521,0.001861042,0.504652605,0.001240695
"Scurry County, Texas",tx,17238,9494,784,51,6672,237,0.550759949,0.045480914,0.00295858,0.387051862,0.013748695
"Shackelford County, Texas",tx,3352,2961,4,0,361,26,0.883353222,0.001193317,0,0.107696897,0.007756563
"Shelby County, Texas",tx,25725,16301,4537,227,4534,126,0.633663751,0.176365403,0.008824101,0.176248785,0.004897959
"Sherman County, Texas",tx,3066,1712,6,0,1277,71,0.558382257,0.001956947,0,0.416503588,0.023157208
"Smith County, Texas",tx,217552,132668,39022,3262,40014,2586,0.60982202,0.179368611,0.014994116,0.18392844,0.011886813
"Somervell County, Texas",tx,8608,6816,52,0,1653,87,0.791821561,0.006040892,0,0.192030669,0.010106877
"Starr County, Texas",tx,62648,593,36,92,61842,85,0.009465585,0.000574639,0.001468523,0.987134466,0.001356787
"Stephens County, Texas",tx,9452,6960,248,30,2121,93,0.736352095,0.026237833,0.003173931,0.224396953,0.009839187
"Sterling County, Texas",tx,1346,706,3,0,616,21,0.524517088,0.002228826,0,0.457652303,0.015601783
"Stonewall County, Texas",tx,1414,1067,58,0,285,4,0.754596888,0.041018388,0,0.20155587,0.002828854
"Sutton County, Texas",tx,3966,1584,26,0,2331,25,0.399394856,0.006555724,0,0.58774584,0.00630358
"Swisher County, Texas",tx,7713,3799,491,27,3219,177,0.492545054,0.063658758,0.003500583,0.417347336,0.022948269
"Tarrant County, Texas",tx,1914526,954181,295233,95018,528560,41534,0.498390202,0.154206838,0.049630039,0.276078779,0.021694143
"Taylor County, Texas",tx,134435,88135,10234,2353,31179,2534,0.655595641,0.076126009,0.017502882,0.23192621,0.018849258
"Terrell County, Texas",tx,921,256,15,17,626,7,0.27795874,0.016286645,0.018458198,0.679695983,0.007600434
"Terry County, Texas",tx,12687,5350,635,7,6630,65,0.421691495,0.050051234,0.000551746,0.522582171,0.005123355
"Throckmorton County, Texas",tx,1545,1304,3,8,196,34,0.844012945,0.001941748,0.005177994,0.126860841,0.022006472
"Titus County, Texas",tx,32553,15400,3192,265,13387,309,0.473074678,0.098055479,0.008140571,0.41123706,0.009492213
"Tom Green County, Texas",tx,115056,64062,5029,1574,43091,1300,0.556789737,0.04370915,0.013680295,0.374521972,0.011298846
"Travis County, Texas",tx,1121645,558905,93357,67968,378387,23028,0.498290457,0.083232217,0.060596713,0.337350053,0.02053056
"Trinity County, Texas",tx,14405,11428,1478,29,1300,170,0.793335647,0.102603263,0.00201319,0.090246442,0.011801458
"Tyler County, Texas",tx,21462,17047,2388,58,1598,371,0.794287578,0.111266424,0.002702451,0.07445718,0.017286367
"Upshur County, Texas",tx,40096,32476,3487,215,3010,908,0.809956105,0.086966281,0.005362131,0.075069832,0.02264565
"Upton County, Texas",tx,3405,1522,155,0,1697,31,0.446989721,0.045521292,0,0.498384728,0.009104258
"Uvalde County, Texas",tx,26952,7507,91,267,18927,160,0.278532205,0.003376373,0.0099065,0.702248442,0.00593648
"Val Verde County, Texas",tx,48980,8287,534,207,39377,575,0.169191507,0.010902409,0.004226215,0.803940384,0.011739486
"Van Zandt County, Texas",tx,52736,44590,1275,238,5251,1382,0.845532464,0.024177033,0.004513046,0.09957145,0.026206007
"Victoria County, Texas",tx,90099,41908,5679,1149,40496,867,0.465132798,0.063030666,0.012752639,0.449461148,0.009622748
"Walker County, Texas",tx,69330,39808,15735,817,12242,728,0.574181451,0.226958027,0.01178422,0.176575797,0.010500505
"Waller County, Texas",tx,45847,19713,11629,354,13352,799,0.429973608,0.253648003,0.007721334,0.291229524,0.017427531
"Ward County, Texas",tx,11225,4825,703,40,5690,-33,0.429844098,0.062628062,0.003563474,0.506904232,-0.002939866
"Washington County, Texas",tx,34236,22281,5870,606,5069,410,0.650806169,0.171456946,0.017700666,0.148060521,0.011975698
"Webb County, Texas",tx,263251,9641,1037,1547,250899,127,0.036622843,0.003939206,0.005876521,0.953079001,0.000482429
"Wharton County, Texas",tx,41264,19043,5936,23,16171,91,0.461491857,0.143854207,0.000557387,0.391891237,0.002205312
"Wheeler County, Texas",tx,5618,3865,128,26,1482,117,0.687967248,0.022783909,0.004627981,0.263794945,0.020825917
"Wichita County, Texas",tx,131957,88483,13750,2711,23635,3378,0.670544192,0.104200611,0.020544571,0.179111377,0.025599248
"Wilbarger County, Texas",tx,13158,7964,1202,70,3681,241,0.605259158,0.091351269,0.005319957,0.279753762,0.018315853
"Willacy County, Texas",tx,22002,2297,363,14,19254,74,0.1043996,0.0164985,0.000636306,0.875102263,0.003363331
"Williamson County, Texas",tx,473592,293907,30157,26201,112691,10636,0.620591142,0.063677174,0.055323992,0.237949543,0.02245815
"Wilson County, Texas",tx,45509,26439,734,120,17637,579,0.580962008,0.016128678,0.002636841,0.387549715,0.012722758
"Winkler County, Texas",tx,7576,2996,251,30,4307,-8,0.395459345,0.03313094,0.003959873,0.568505808,-0.001055966
"Wise County, Texas",tx,61243,47865,727,246,11152,1253,0.781558709,0.011870744,0.004016786,0.18209428,0.020459481
"Wood County, Texas",tx,42712,35746,2044,252,3998,672,0.836907661,0.047855404,0.005899981,0.093603671,0.015733283
"Yoakum County, Texas",tx,8213,2919,118,65,5091,20,0.355412151,0.014367466,0.007914282,0.619870936,0.002435164
"Young County, Texas",tx,18329,14521,201,61,3214,332,0.792241803,0.010966228,0.003328059,0.175350537,0.018113372
"Zapata County, Texas",tx,14308,911,161,0,13395,-159,0.063670674,0.011252446,0,0.936189544,-0.011112664
"Zavala County, Texas",tx,12060,767,55,0,11216,22,0.063598673,0.004560531,0,0.930016584,0.001824212
"Beaver County, Utah",ut,6461,5742,10,0,694,15,0.888716917,0.001547748,0,0.107413713,0.002321622
"Box Elder County, Utah",ut,50991,44646,174,473,4548,1150,0.875566276,0.003412367,0.009276147,0.08919221,0.022553
"Cache County, Utah",ut,117449,98763,886,2626,12125,3049,0.840901157,0.0075437,0.022358641,0.103236298,0.025960204
"Carbon County, Utah",ut,20927,17443,137,136,2714,497,0.83351651,0.006546567,0.006498781,0.129688919,0.023749223
"Daggett County, Utah",ut,776,743,0,0,18,15,0.957474227,0,0,0.023195876,0.019329897
"Davis County, Utah",ut,323374,274418,3930,6254,29054,9718,0.848608732,0.012153111,0.019339836,0.089846432,0.03005189
"Duchesne County, Utah",ut,19817,17000,34,99,1514,1170,0.857849321,0.001715699,0.004995711,0.076399051,0.059040218
"Emery County, Utah",ut,10728,10002,18,6,667,35,0.932326622,0.001677852,0.000559284,0.062173751,0.003262491
"Garfield County, Utah",ut,5069,4574,39,41,283,132,0.902347603,0.007693825,0.00808838,0.055829552,0.026040639
"Grand County, Utah",ut,9388,7801,27,128,945,487,0.83095441,0.002876012,0.013634427,0.100660418,0.051874734
"Iron County, Utah",ut,47139,40825,311,333,3812,1858,0.866055708,0.006597509,0.007064214,0.080867222,0.039415346
"Juab County, Utah",ut,10400,9636,11,29,456,268,0.926538462,0.001057692,0.002788462,0.043846154,0.025769231
"Kane County, Utah",ut,7202,6624,13,9,307,249,0.919744515,0.001805054,0.001249653,0.042627048,0.03457373
"Millard County, Utah",ut,12582,10614,53,89,1591,235,0.843586075,0.004212367,0.007073597,0.126450485,0.018677476
"Morgan County, Utah",ut,10276,9781,37,79,275,104,0.951829506,0.003600623,0.007687816,0.026761386,0.01012067
"Piute County, Utah",ut,1865,1738,4,0,101,22,0.931903485,0.002144772,0,0.054155496,0.011796247
"Rich County, Utah",ut,2292,2092,2,0,150,48,0.912739965,0.0008726,0,0.065445026,0.020942408
"Salt Lake County, Utah",ut,1078958,785919,18103,39574,190241,45121,0.728405554,0.016778225,0.03667798,0.176319189,0.041819051
"San Juan County, Utah",ut,15152,6935,25,112,771,7309,0.457695354,0.001649947,0.007391763,0.050884372,0.482378564
"Sanpete County, Utah",ut,28261,24414,239,240,2686,682,0.863876013,0.008456884,0.008492268,0.095042638,0.024132196
"Sevier County, Utah",ut,20871,19267,79,42,1012,471,0.92314695,0.003785156,0.002012362,0.048488333,0.022567199
"Summit County, Utah",ut,38521,32714,205,753,4482,367,0.849251058,0.005321773,0.019547779,0.11635212,0.009527271
"Tooele County, Utah",ut,60893,50949,369,528,7207,1840,0.836697157,0.00605981,0.008670947,0.118355148,0.030216938
"Uintah County, Utah",ut,35721,29347,213,160,2840,3161,0.821561546,0.005962879,0.004479158,0.079505053,0.088491364
"Utah County, Utah",ut,551957,460433,3355,8285,61287,18597,0.834182735,0.006078372,0.015010227,0.111035823,0.033692842
"Wasatch County, Utah",ut,26661,22438,16,384,3530,293,0.841603841,0.000600128,0.014403061,0.132403136,0.010989835
"Washington County, Utah",ut,148244,126337,940,954,14712,5301,0.852223361,0.006340897,0.006435336,0.099241791,0.035758614
"Wayne County, Utah",ut,2722,2518,18,19,130,37,0.925055107,0.006612785,0.006980162,0.047759001,0.013592946
"Weber County, Utah",ut,238682,184377,2661,2749,41704,7191,0.772479701,0.011148725,0.011517416,0.174726205,0.030127953
"Addison County, Vermont",vt,36943,34483,355,696,759,650,0.93341093,0.009609398,0.018839834,0.020545164,0.017594673
"Bennington County, Vermont",vt,36589,34768,180,178,625,838,0.950230944,0.004919511,0.00486485,0.017081637,0.022903058
"Caledonia County, Vermont",vt,31012,29532,191,231,428,630,0.952276538,0.006158906,0.00744873,0.013801109,0.020314717
"Chittenden County, Vermont",vt,159711,143706,3806,5183,3341,3675,0.899787742,0.023830544,0.032452367,0.020919035,0.023010312
"Essex County, Vermont",vt,6207,5952,38,24,77,116,0.958917351,0.00612212,0.003866602,0.012405349,0.018688577
"Franklin County, Vermont",vt,48418,45764,217,152,651,1634,0.945185675,0.004481804,0.003139328,0.013445413,0.03374778
"Grand Isle County, Vermont",vt,6952,6504,0,26,115,307,0.935558113,0,0.003739931,0.016542002,0.044159954
"Lamoille County, Vermont",vt,25027,23768,191,128,386,554,0.94969433,0.007631758,0.005114476,0.015423343,0.022136093
"Orange County, Vermont",vt,28929,27720,152,132,348,577,0.958208027,0.005254243,0.004562895,0.012029451,0.019945384
"Orleans County, Vermont",vt,27146,25972,139,127,354,554,0.956752376,0.00512046,0.004678406,0.013040595,0.020408163
"Rutland County, Vermont",vt,60530,58076,383,443,788,840,0.95945812,0.006327441,0.007318685,0.013018338,0.013877416
"Washington County, Vermont",vt,59132,55829,513,468,1109,1213,0.94414192,0.008675506,0.007914496,0.018754651,0.020513428
"Windham County, Vermont",vt,43858,41102,408,461,921,966,0.937160837,0.00930275,0.010511195,0.02099959,0.022025628
"Windsor County, Vermont",vt,56150,53371,376,525,789,1089,0.950507569,0.006696349,0.009349955,0.014051647,0.019394479
"Accomack County, Virginia",va,33115,20169,9496,48,2909,493,0.609059339,0.286758267,0.001449494,0.087845387,0.014887513
"Albemarle County, Virginia",va,103108,79817,9658,4578,5851,3204,0.774110641,0.093668774,0.044400047,0.056746324,0.031074213
"Alleghany County, Virginia",va,16066,14781,850,37,232,166,0.920017428,0.05290676,0.002303,0.014440433,0.010332379
"Amelia County, Virginia",va,12777,9241,3108,13,130,285,0.72325272,0.243249589,0.001017453,0.010174532,0.022305706
"Amherst County, Virginia",va,32148,24300,5913,241,687,1007,0.755879059,0.183930571,0.007496578,0.021369914,0.031323877
"Appomattox County, Virginia",va,15208,11669,3085,17,185,252,0.76729353,0.202853761,0.001117833,0.01216465,0.016570226
"Arlington County, Virginia",va,223945,141107,18936,22196,34629,7077,0.630096676,0.084556476,0.099113622,0.154631718,0.031601509
"Augusta County, Virginia",va,74053,67951,2996,430,1749,927,0.917599557,0.04045751,0.005806652,0.023618219,0.012518061
"Bath County, Virginia",va,4583,4179,157,0,159,88,0.911848134,0.034257037,0,0.034693432,0.019201396
"Bedford County, Virginia",va,76463,67590,5444,974,1461,994,0.883956946,0.071197834,0.012738187,0.019107281,0.012999752
"Bland County, Virginia",va,6662,6204,335,0,88,35,0.931251876,0.0502852,0,0.013209246,0.005253678
"Botetourt County, Virginia",va,33155,30917,1146,51,467,574,0.932498869,0.034564922,0.00153823,0.014085357,0.017312623
"Brunswick County, Virginia",va,16930,6896,9444,67,326,197,0.407324276,0.557826344,0.003957472,0.019255759,0.011636149
"Buchanan County, Virginia",va,23486,22408,627,114,74,263,0.954100315,0.026696756,0.004853956,0.003150813,0.011198161
"Buckingham County, Virginia",va,17068,10410,5883,89,367,319,0.609913288,0.344680103,0.005214436,0.021502226,0.018689946
"Campbell County, Virginia",va,55012,44348,7690,466,1054,1454,0.806151385,0.139787683,0.008470879,0.019159456,0.026430597
"Caroline County, Virginia",va,29349,18723,8587,237,1163,639,0.637943371,0.292582371,0.008075233,0.039626563,0.021772462
"Carroll County, Virginia",va,29856,28448,277,57,876,198,0.9528403,0.009277867,0.001909164,0.029340836,0.006631833
"Charles City County, Virginia",va,7118,2914,3432,19,119,634,0.409384659,0.48215791,0.002669289,0.016718179,0.089069963
"Charlotte County, Virginia",va,12313,8228,3876,18,91,100,0.668236823,0.314789247,0.00146187,0.007390563,0.008121498
"Chesterfield County, Virginia",va,328176,209074,74545,11269,25423,7865,0.637078885,0.227149456,0.034338282,0.077467578,0.023965799
"Clarke County, Virginia",va,14299,12496,784,139,581,299,0.873907266,0.054829009,0.00972096,0.040632212,0.020910553
"Craig County, Virginia",va,5212,5002,8,21,1,180,0.959708365,0.001534919,0.004029163,0.000191865,0.034535687
"Culpeper County, Virginia",va,48424,34628,6949,695,4367,1785,0.71509995,0.143503222,0.014352387,0.090182554,0.036861887
"Cumberland County, Virginia",va,9859,6213,3268,0,12,366,0.630185617,0.33147378,0,0.001217162,0.037123441
"Dickenson County, Virginia",va,15463,15157,139,16,118,33,0.980210826,0.0089892,0.001034728,0.007631119,0.002134127
"Dinwiddie County, Virginia",va,28110,17585,9266,126,792,341,0.625578086,0.329633582,0.004482391,0.028175027,0.012130914
"Essex County, Virginia",va,11151,6164,4576,0,59,352,0.552775536,0.410366783,0,0.005291005,0.031566676
"Fairfax County, Virginia",va,1128722,593856,105685,207312,181901,39968,0.526131324,0.093632444,0.183669672,0.1611566,0.035409959
"Fauquier County, Virginia",va,67463,54741,4999,852,4711,2160,0.811422558,0.074099877,0.012629145,0.06983087,0.03201755
"Floyd County, Virginia",va,15523,14596,391,0,400,136,0.940282162,0.02518843,0,0.025768215,0.008761193
"Fluvanna County, Virginia",va,26014,20472,3748,187,833,774,0.786960867,0.144076267,0.007188437,0.032021219,0.02975321
"Franklin County, Virginia",va,56315,48995,4759,150,1497,914,0.870016869,0.084506792,0.002663589,0.026582616,0.016230134
"Frederick County, Virginia",va,81340,69273,3616,1143,5877,1431,0.851647406,0.044455373,0.014052127,0.072252274,0.01759282
"Giles County, Virginia",va,16907,16123,263,121,204,196,0.953628675,0.015555687,0.007156799,0.012066008,0.011592831
"Gloucester County, Virginia",va,37001,31545,3059,188,1112,1097,0.852544526,0.082673441,0.005080944,0.030053242,0.029647847
"Goochland County, Virginia",va,21721,16795,3869,288,499,270,0.773214861,0.178122554,0.013259058,0.02297316,0.012430367
"Grayson County, Virginia",va,15573,14387,427,19,457,283,0.923842548,0.027419251,0.00122006,0.029345662,0.018172478
"Greene County, Virginia",va,18938,16056,1247,235,920,480,0.847819199,0.065846446,0.012408913,0.048579575,0.025345865
"Greensville County, Virginia",va,11760,4412,6826,20,452,50,0.375170068,0.580442177,0.00170068,0.038435374,0.004251701
"Halifax County, Virginia",va,35506,21285,13111,213,671,226,0.599476145,0.369261533,0.005998986,0.018898214,0.006365121
"Hanover County, Virginia",va,101340,85830,9424,1494,2532,2060,0.846950858,0.092993882,0.014742451,0.024985198,0.02032761
"Henrico County, Virginia",va,318864,176493,94245,23505,16867,7754,0.55350557,0.29556488,0.073714813,0.05289716,0.024317577
"Henry County, Virginia",va,52580,37147,11715,274,2725,719,0.706485356,0.222803347,0.005211107,0.051825789,0.013674401
"Highland County, Virginia",va,2244,2233,0,0,0,11,0.995098039,0,0,0,0.004901961
"Isle of Wight County, Virginia",va,35740,25254,8140,339,899,1108,0.706603246,0.227756016,0.009485171,0.025153889,0.031001679
"James City County, Virginia",va,70673,54032,9571,2095,3701,1274,0.764535254,0.135426542,0.02964357,0.052367948,0.018026686
"King and Queen County, Virginia",va,7106,4679,1886,13,235,293,0.658457641,0.265409513,0.00182944,0.033070645,0.041232761
"King George County, Virginia",va,24933,18454,4476,321,1050,632,0.740143585,0.179521117,0.012874504,0.042112862,0.025347932
"King William County, Virginia",va,16097,12245,3146,140,126,440,0.760700752,0.195440144,0.008697273,0.007827546,0.027334286
"Lancaster County, Virginia",va,11129,7678,3118,109,174,50,0.689909246,0.280168928,0.009794231,0.015634828,0.004492767
"Lee County, Virginia",va,25206,23434,964,66,444,298,0.929699278,0.038244862,0.002618424,0.017614854,0.011822582
"Loudoun County, Virginia",va,351129,208162,26096,56883,46273,13715,0.592836251,0.074320264,0.16200029,0.131783476,0.039059719
"Louisa County, Virginia",va,33986,26174,5667,176,849,1120,0.770140646,0.16674513,0.005178603,0.024980874,0.032954746
"Lunenburg County, Virginia",va,12558,7536,4274,36,507,205,0.600095557,0.340340819,0.002866699,0.040372671,0.016324255
"Madison County, Virginia",va,13147,11215,1085,0,275,572,0.853046322,0.082528333,0,0.02091732,0.043508025
"Mathews County, Virginia",va,8880,7658,911,43,124,144,0.862387387,0.10259009,0.004842342,0.013963964,0.016216216
"Mecklenburg County, Virginia",va,31555,18845,11073,139,812,686,0.597211219,0.350911108,0.004405007,0.025732847,0.021739819
"Middlesex County, Virginia",va,10717,8367,2068,0,215,67,0.780722217,0.192964449,0,0.020061584,0.00625175
"Montgomery County, Virginia",va,96467,81471,4195,5903,2855,2043,0.844547876,0.043486374,0.06119191,0.029595613,0.021178227
"Nelson County, Virginia",va,14858,12144,1997,37,515,165,0.817337461,0.134405707,0.002490241,0.034661462,0.011105129
"New Kent County, Virginia",va,19560,15607,2397,151,476,929,0.797903885,0.122546012,0.007719836,0.024335378,0.047494888
"Northampton County, Virginia",va,12184,6598,4440,97,976,73,0.541529875,0.364412344,0.007961261,0.080105056,0.005991464
"Northumberland County, Virginia",va,12304,8630,3531,7,56,80,0.701397919,0.286979844,0.000568921,0.004551365,0.006501951
"Nottoway County, Virginia",va,15711,8651,6215,89,618,138,0.550633314,0.395582713,0.005664821,0.039335497,0.008783655
"Orange County, Virginia",va,34596,27474,4408,344,1403,967,0.794138051,0.127413574,0.009943346,0.040553821,0.027951208
"Page County, Virginia",va,23843,22569,392,123,426,333,0.946567127,0.016440884,0.005158747,0.017866879,0.013966363
"Patrick County, Virginia",va,18264,16434,1168,14,491,157,0.899802891,0.063950942,0.000766535,0.026883487,0.008596145
"Pittsylvania County, Virginia",va,62794,46615,13449,215,1505,1010,0.742347995,0.214176514,0.003423894,0.023967258,0.016084339
"Powhatan County, Virginia",va,28207,23526,3458,153,557,513,0.834048286,0.122593682,0.005424185,0.019746871,0.018186975
"Prince Edward County, Virginia",va,23022,14340,7577,329,554,222,0.62288246,0.329119972,0.014290678,0.024063939,0.00964295
"Prince George County, Virginia",va,37380,21065,11988,783,2668,876,0.563536651,0.32070626,0.02094703,0.071375067,0.023434992
"Prince William County, Virginia",va,437271,202330,89491,33993,93909,17548,0.462710767,0.204657981,0.077738977,0.214761555,0.04013072
"Pulaski County, Virginia",va,34528,31435,2014,46,501,532,0.910420528,0.058329472,0.001332252,0.014509963,0.015407785
"Rappahannock County, Virginia",va,7431,6648,311,60,251,161,0.894630602,0.041851702,0.008074283,0.033777419,0.021665994
"Richmond County, Virginia",va,8989,5506,2591,196,560,136,0.612526421,0.288241184,0.021804428,0.062298365,0.015129603
"Roanoke County, Virginia",va,93633,81436,5441,2670,2462,1624,0.869736097,0.058109854,0.028515587,0.026294148,0.017344312
"Rockbridge County, Virginia",va,22444,20927,644,157,337,379,0.932409553,0.028693637,0.006995188,0.015015149,0.016886473
"Rockingham County, Virginia",va,77785,70230,1419,563,4586,987,0.902873305,0.018242592,0.007237899,0.058957383,0.012688822
"Russell County, Virginia",va,28245,27321,293,41,320,270,0.967286245,0.010373517,0.001451584,0.011329439,0.009559214
"Scott County, Virginia",va,22570,21897,171,60,267,175,0.970181657,0.007576429,0.002658396,0.011829863,0.007753655
"Shenandoah County, Virginia",va,42724,38050,1015,219,2886,554,0.890600131,0.023757139,0.005125925,0.067549855,0.012966951
"Smyth County, Virginia",va,31734,29974,678,109,585,388,0.94453898,0.021365097,0.003434802,0.018434487,0.012226634
"Southampton County, Virginia",va,18410,11051,6613,19,240,487,0.600271592,0.359206953,0.001032048,0.013036393,0.026453015
"Spotsylvania County, Virginia",va,127691,90125,20395,3236,10614,3321,0.705805421,0.159721515,0.025342428,0.083122538,0.026008098
"Stafford County, Virginia",va,137145,89952,23492,4032,14625,5044,0.655889752,0.171293157,0.029399541,0.106638959,0.036778592
"Surry County, Virginia",va,6823,3548,3075,56,111,33,0.520005863,0.450681518,0.008207533,0.016268504,0.004836582
"Sussex County, Virginia",va,11864,4572,6774,17,387,114,0.385367498,0.570971005,0.001432906,0.03261969,0.009608901
"Tazewell County, Virginia",va,43870,41260,1283,173,367,787,0.940506041,0.029245498,0.003943469,0.008365626,0.017939366
"Warren County, Virginia",va,38481,33831,1542,401,1509,1198,0.879161144,0.040071724,0.010420727,0.039214158,0.031132247
"Washington County, Virginia",va,54759,52341,816,304,787,511,0.955842875,0.01490166,0.005551599,0.014372067,0.009331799
"Westmoreland County, Virginia",va,17557,11153,4955,101,1070,278,0.635245201,0.282223615,0.005752691,0.060944353,0.01583414
"Wise County, Virginia",va,40530,37286,2196,191,490,367,0.919960523,0.054182087,0.004712559,0.01208981,0.009055021
"Wythe County, Virginia",va,29190,27475,1051,205,316,143,0.941247002,0.036005481,0.007022953,0.010825625,0.004898938
"York County, Virginia",va,66471,48416,8980,3492,3625,1958,0.728377789,0.135096508,0.052534188,0.05453506,0.029456455
