DemVotes,RepVotes,TotalVotes,DemVotesTotalPercent,RepVotesTotalPercent,Area,Office,State
2247,3390,5798,38.754743,58.4684374,WEST FELICIANA PARISH,President,Louisiana
1643,4605,6368,25.8008794,72.3146985,WINN PARISH,President,Louisiana
71632,53842,132667,53.9938342,40.5843201,BARNSTABLE,President,Massachusetts
43540,16799,64507,67.4965508,26.042135,BERKSHIRE,President,Massachusetts
127619,104775,246068,51.8633061,42.5796934,BRISTOL,President,Massachusetts
8338,2474,11434,72.9228616,21.6372223,DUKES,President,Massachusetts
220027,135405,376140,58.4960387,35.9985644,ESSEX,President,Massachusetts
24369,10327,37987,64.1508937,27.1856161,FRANKLIN,President,Massachusetts
110313,78230,200220,55.0958945,39.0720208,HAMPDEN,President,Massachusetts
54572,22089,82329,66.2852701,26.8301571,HAMPSHIRE,President,Massachusetts
508919,216163,767337,66.32275,28.1705431,MIDDLESEX,President,Massachusetts
4144,1892,6404,64.7095565,29.544035,NANTUCKET,President,Massachusetts
219129,119171,357781,61.2466844,33.3083646,NORFOLK,President,Massachusetts
133828,114722,264168,50.6601859,43.4276672,PLYMOUTH,President,Massachusetts
241212,50042,303517,79.4723195,16.4873796,SUFFOLK,President,Massachusetts
197126,157138,380972,51.7429102,41.2466008,WORCESTER,President,Massachusetts
6665,20025,27804,23.971371,72.0220112,ALLEGANY,President,Maryland
116074,114509,242939,47.7790721,47.1348775,ANNE ARUNDEL,President,Maryland
189437,131009,335017,56.5454887,39.1051797,BALTIMORE,President,Maryland
178562,22726,208980,85.4445401,10.8747249,BALTIMORE CITY,President,Maryland
16669,24680,43445,38.3680516,56.8074577,CALVERT,President,Maryland
3747,8999,13282,28.2111128,67.7533504,CAROLINE,President,Maryland
24314,55593,84879,28.6454836,65.496766,CARROLL,President,Maryland
12651,27579,42309,29.9014394,65.1847125,CECIL,President,Maryland
46063,24163,72480,63.5527042,33.3374724,CHARLES,President,Maryland
5695,7938,14034,40.58002,56.5626336,DORCHESTER,President,Maryland
51891,56472,114962,45.1375237,49.1223187,FREDERICK,President,Maryland
2252,10189,12905,17.4506005,78.9538938,GARRETT,President,Maryland
43803,74261,124224,35.2613022,59.7799137,HARFORD,President,Maryland
93808,44792,146401,64.0760651,30.5954194,HOWARD,President,Maryland
4178,4598,9166,45.5814968,50.1636483,KENT,President,Maryland
309761,82985,408300,75.8660299,20.3245163,MONTGOMERY,President,Maryland
313627,29290,351091,89.3292622,8.3425665,PRINCE GEORGE'S,President,Maryland
7316,16211,24633,29.6999959,65.8100922,QUEEN ANNE'S,President,Maryland
3484,5056,8768,39.7354015,57.6642336,SOMERSET,President,Maryland
15786,26889,45169,34.948748,59.529766,ST. MARY'S,President,Maryland
7865,10098,18731,41.9892157,53.9106294,TALBOT,President,Maryland
19193,38842,60731,31.6032998,63.9574517,WASHINGTON,President,Maryland
16327,20832,38722,42.1646609,53.798874,WICOMICO,President,Maryland
8783,15910,25571,34.347503,62.2189199,WORCESTER,President,Maryland
22975,28189,55340,41.5160824,50.9378388,ANDROSCOGGIN,President,Maine
13377,19419,34963,38.2604468,55.5415725,AROOSTOOK,President,Maine
102935,57697,171249,60.1083802,33.6918756,CUMBERLAND,President,Maine
7001,7900,16382,42.7359297,48.2236601,FRANKLIN,President,Maine
16107,13682,31983,50.3611294,42.7789763,HANCOCK,President,Maine
29296,31753,65999,44.3885513,48.111335,KENNEBEC,President,Maine
12440,9148,23021,54.0376178,39.7376309,KNOX,President,Maine
10241,9727,21432,47.7836879,45.385405,LINCOLN,President,Maine
12172,16214,31094,39.1458159,52.1451084,OXFORD,President,Maine
32832,41601,80228,40.9233684,51.8534676,PENOBSCOT,President,Maine
3098,5403,9144,33.88014,59.0879265,PISCATAQUIS,President,Maine
10679,9304,21596,49.448972,43.0820522,SAGADAHOC,President,Maine
9092,14998,25968,35.0123229,57.7556993,SOMERSET,President,Maine
10442,10378,22630,46.142289,45.8594786,WALDO,President,Maine
6358,9037,16559,38.3960384,54.5745516,WASHINGTON,President,Maine
55828,50388,113962,48.9882592,44.2147382,YORK,President,Maine
1732,4201,6179,28.0304256,67.9883476,ALCONA,President,Michigan
1663,2585,4513,36.8491026,57.2789719,ALGER,President,Michigan
17932,33812,55153,32.5131906,61.305822,ALLEGAN,President,Michigan
4877,9090,14688,33.203976,61.8872549,ALPENA,President,Michigan
4448,8469,13572,32.7733569,62.4005305,ANTRIM,President,Michigan
2238,4704,7457,30.0120692,63.0816682,ARENAC,President,Michigan
1156,2158,3486,33.1612163,61.9047619,BARAGA,President,Michigan
9109,19197,30265,30.0974723,63.4297043,BARRY,President,Michigan
21641,28327,52932,40.8845311,53.5158316,BAY,President,Michigan
4108,5539,10221,40.1917621,54.1923491,BENZIE,President,Michigan
29496,38646,71882,41.0339167,53.7631118,BERRIEN,President,Michigan
4740,11025,16490,28.7446938,66.8587022,BRANCH,President,Michigan
24154,31489,58786,41.0880142,53.5654748,CALHOUN,President,Michigan
7270,14241,23272,31.2392575,61.1937092,CASS,President,Michigan
5137,8674,14567,35.2646393,59.5455482,CHARLEVOIX,President,Michigan
4302,8680,13647,31.5234117,63.6037224,CHEBOYGAN,President,Michigan
5378,9120,15434,34.8451471,59.0903201,CHIPPEWA,President,Michigan
4250,8507,13385,31.7519612,63.5562196,CLARE,President,Michigan
16490,21635,40564,40.6518095,53.3354699,CLINTON,President,Michigan
2110,4354,6833,30.8795551,63.7201815,CRAWFORD,President,Michigan
6431,11112,18467,34.8242812,60.1721991,DELTA,President,Michigan
3923,8580,13140,29.8554033,65.2968037,DICKINSON,President,Michigan
24534,27608,55686,44.0577524,49.5779909,EATON,President,Michigan
6972,10616,18774,37.1364653,56.5462874,EMMET,President,Michigan
102744,84174,196135,52.3843271,42.9163586,GENESEE,President,Michigan
3794,8124,12472,30.4201411,65.1379089,GLADWIN,President,Michigan
2925,4019,7313,39.9972651,54.956926,GOGEBIC,President,Michigan
20964,27412,51460,40.7384376,53.2685581,GRAND TRAVERSE,President,Michigan
5665,9878,16442,34.4544459,60.0778494,GRATIOT,President,Michigan
4799,14094,19880,24.139839,70.8953722,HILLSDALE,President,Michigan
6018,8475,15623,38.5201306,54.2469436,HOUGHTON,President,Michigan
4579,10629,15848,28.8932357,67.0683998,HURON,President,Michigan
81266,44354,133478,60.8834415,33.2294461,INGHAM,President,Michigan
8206,16374,26364,31.1257776,62.1074192,IONIA,President,Michigan
4344,8344,13349,32.5417634,62.5065548,IOSCO,President,Michigan
2004,3675,5910,33.9086294,62.1827411,IRON,President,Michigan
11404,12338,25344,44.9968434,48.6821338,ISABELLA,President,Michigan
25795,39793,69567,37.0793623,57.2009717,JACKSON,President,Michigan
67142,51031,125966,53.3016846,40.5117254,KALAMAZOO,President,Michigan
2279,6213,8920,25.5493274,69.6524664,KALKASKA,President,Michigan
138567,147959,306270,45.2434127,48.3099879,KENT,President,Michigan
527,814,1429,36.8789363,56.9629111,KEWEENAW,President,Michigan
1939,3159,5328,36.3926426,59.2905405,LAKE,President,Michigan
12734,30037,45126,28.2187652,66.5625139,LAPEER,President,Michigan
6774,7239,14757,45.903639,49.0546859,LEELANAU,President,Michigan
16750,26428,45895,36.4963504,57.5836148,LENAWEE,President,Michigan
34378,65665,105577,32.5620163,62.1963117,LIVINGSTON,President,Michigan
681,1756,2576,26.4363354,68.1677019,LUCE,President,Michigan
2085,3740,6088,34.2477004,61.4323259,MACKINAC,President,Michigan
176238,224589,418773,42.0843751,53.6302484,MACOMB,President,Michigan
4979,6915,12598,39.5221464,54.889665,MANISTEE,President,Michigan
16042,14646,32897,48.764325,44.520777,MARQUETTE,President,Michigan
5281,8505,14658,36.0281075,58.0229226,MASON,President,Michigan
5827,10305,17149,33.9786576,60.0909674,MECOSTA,President,Michigan
3539,6704,10765,32.8750581,62.2758941,MENOMINEE,President,Michigan
15655,23877,42379,36.9404658,56.3415843,MIDLAND,President,Michigan
1565,5386,7301,21.4354198,73.7707163,MISSAUKEE,President,Michigan
26859,43255,74101,36.2464744,58.3730314,MONROE,President,Michigan
7874,16907,26556,29.6505498,63.6654617,MONTCALM,President,Michigan
1286,3498,5008,25.6789137,69.8482428,MONTMORENCY,President,Michigan
36640,35962,77114,47.5140701,46.6348523,MUSKEGON,President,Michigan
6212,15174,22605,27.4806459,67.1267419,NEWAYGO,President,Michigan
342976,289127,663255,51.7110312,43.5921327,OAKLAND,President,Michigan
3973,7228,11903,33.37814,60.7241872,OCEANA,President,Michigan
3030,6827,10386,29.1738879,65.7327171,OGEMAW,President,Michigan
1175,2069,3420,34.3567251,60.497076,ONTONAGON,President,Michigan
2705,7336,10597,25.5260923,69.2271398,OSCEOLA,President,Michigan
1044,2843,4062,25.7016248,69.9901526,OSCODA,President,Michigan
3556,8266,12529,28.3821534,65.9749381,OTSEGO,President,Michigan
46276,90456,145405,31.8255906,62.2096902,OTTAWA,President,Michigan
2400,4486,7215,33.2640333,62.1760222,PRESQUE ISLE,President,Michigan
4287,8141,13036,32.8858546,62.4501381,ROSCOMMON,President,Michigan
44395,45469,94198,47.1294507,48.2696023,SAGINAW,President,Michigan
4873,13446,19243,25.3234943,69.8747597,SANILAC,President,Michigan
1369,2556,4151,32.9800048,61.575524,SCHOOLCRAFT,President,Michigan
12547,19232,34044,36.8552462,56.4915991,SHIAWASSEE,President,Michigan
24553,49067,77994,31.4806267,62.9112496,ST. CLAIR,President,Michigan
7529,14886,23765,31.6810436,62.6383337,ST. JOSEPH,President,Michigan
7493,17421,26157,28.6462515,66.6016745,TUSCOLA,President,Michigan
13258,17890,33213,39.9181044,53.8644507,VAN BUREN,President,Michigan
128025,50335,187201,68.3890578,26.8882111,WASHTENAW,President,Michigan
517842,228908,775450,66.7795474,29.5193758,WAYNE,President,Michigan
4436,10000,15279,29.0333137,65.4493095,WEXFORD,President,Michigan
3134,5516,9185,34.1208492,60.0544366,AITKIN,President,Minnesota
75499,93341,184084,41.0133417,50.7056561,ANOKA,President,Minnesota
5208,10880,17090,30.4739614,63.6629608,BECKER,President,Minnesota
8688,10783,21316,40.758116,50.586414,BELTRAMI,President,Minnesota
5640,12872,19911,28.3260509,64.6476822,BENTON,President,Minnesota
921,1607,2729,33.7486259,58.8860388,BIG STONE,President,Minnesota
14428,15667,33256,43.3846524,47.1102959,BLUE EARTH,President,Minnesota
3763,8708,13663,27.5415355,63.7341726,BROWN,President,Minnesota
8460,8160,18059,46.8464478,45.1852262,CARLTON,President,Minnesota
21508,29057,55102,39.033066,52.7331131,CARVER,President,Minnesota
4949,9982,15885,31.1551778,62.8391564,CASS,President,Minnesota
1978,3764,6182,31.9961178,60.8864445,CHIPPEWA,President,Minnesota
9279,18441,30009,30.9207238,61.4515645,CHISAGO,President,Minnesota
12974,13549,29108,44.571939,46.5473409,CLAY,President,Minnesota
1100,2925,4225,26.035503,69.2307692,CLEARWATER,President,Minnesota
1912,1156,3360,56.9047619,34.4047619,COOK,President,Minnesota
1678,3679,5697,29.4540986,64.577848,COTTONWOOD,President,Minnesota
10982,22287,35568,30.8760684,62.6602564,CROW WING,President,Minnesota
110251,99624,228659,48.2163396,43.5688077,DAKOTA,President,Minnesota
3102,6527,10564,29.3638773,61.7853086,DODGE,President,Minnesota
6227,13966,21623,28.7980391,64.5886325,DOUGLAS,President,Minnesota
2153,4659,7355,29.2726037,63.3446635,FARIBAULT,President,Minnesota
3872,6271,10976,35.2769679,57.1337464,FILLMORE,President,Minnesota
6041,8808,15929,37.9245401,55.2953732,FREEBORN,President,Minnesota
9446,14041,25538,36.9880179,54.9808129,GOODHUE,President,Minnesota
1104,2063,3453,31.9721981,59.7451491,GRANT,President,Minnesota
429283,191768,672644,63.8202377,28.5095831,HENNEPIN,President,Minnesota
4145,5616,10515,39.4198764,53.4094151,HOUSTON,President,Minnesota
3432,7269,11423,30.0446468,63.634772,HUBBARD,President,Minnesota
5656,13635,20875,27.0946108,65.3173653,ISANTI,President,Minnesota
9015,12920,23650,38.1183932,54.6300211,ITASCA,President,Minnesota
1492,3609,5453,27.3610856,66.1837521,JACKSON,President,Minnesota
2327,5230,8125,28.64,64.3692308,KANABEC,President,Minnesota
7266,12785,21648,33.5643016,59.0585735,KANDIYOHI,President,Minnesota
823,1349,2363,34.8286077,57.0884469,KITTSON,President,Minnesota
2306,3569,6313,36.5277998,56.5341359,KOOCHICHING,President,Minnesota
1301,2294,3835,33.9243807,59.8174707,LAC QUI PARLE,President,Minnesota
3077,2932,6472,47.5432633,45.302843,LAKE,President,Minnesota
553,1540,2230,24.7982063,69.058296,LAKE OF THE WOODS,President,Minnesota
4623,9182,14867,31.0957153,61.7609471,LE SUEUR,President,Minnesota
860,1930,3002,28.6475683,64.290473,LINCOLN,President,Minnesota
3825,7256,12129,31.5359881,59.8235634,LYON,President,Minnesota
930,991,2074,44.8408872,47.7820636,MAHNOMEN,President,Minnesota
1225,3208,4794,25.5527743,66.9169796,MARSHALL,President,Minnesota
2733,7062,10469,26.1056452,67.4562996,MARTIN,President,Minnesota
4978,12155,18684,26.6431171,65.0556626,MCLEOD,President,Minnesota
3192,8103,12198,26.1682243,66.4289228,MEEKER,President,Minnesota
3709,8340,12948,28.6453506,64.4114921,MILLE LACS,President,Minnesota
3637,12925,17534,20.7425573,73.7139272,MORRISON,President,Minnesota
7444,8826,17587,42.3267186,50.1847956,MOWER,President,Minnesota
1295,2974,4642,27.897458,64.0672124,MURRAY,President,Minnesota
7886,8436,17914,44.0214357,47.0916602,NICOLLET,President,Minnesota
2733,5299,8592,31.8086592,61.6736499,NOBLES,President,Minnesota
1264,1699,3232,39.1089109,52.5680693,NORMAN,President,Minnesota
36266,35668,79277,45.7459288,44.9916117,OLMSTED,President,Minnesota
9339,20939,32284,28.9276422,64.8587536,OTTER TAIL,President,Minnesota
2146,4000,6671,32.1690901,59.9610253,PENNINGTON,President,Minnesota
4580,8191,13729,33.3600408,59.6620293,PINE,President,Minnesota
1127,3338,4779,23.5823394,69.8472484,PIPESTONE,President,Minnesota
4712,8979,14698,32.0587835,61.0899442,POLK,President,Minnesota
2106,3793,6294,33.4604385,60.2637432,POPE,President,Minnesota
176929,70778,269161,65.7335201,26.2957858,RAMSEY,President,Minnesota
540,1141,1871,28.8615714,60.9834313,RED LAKE,President,Minnesota
1887,5137,7566,24.9405234,67.8958499,REDWOOD,President,Minnesota
2117,4890,7563,27.9915377,64.6568822,RENVILLE,President,Minnesota
14437,15429,32217,44.8117454,47.8908651,RICE,President,Minnesota
1373,3091,4807,28.562513,64.3020595,ROCK,President,Minnesota
1856,5451,7767,23.8959701,70.1815373,ROSEAU,President,Minnesota
28502,39948,74390,38.3142896,53.7007662,SCOTT,President,Minnesota
13299,31049,47938,27.7420835,64.7690767,SHERBURNE,President,Minnesota
1954,5193,7727,25.2879513,67.2059014,SIBLEY,President,Minnesota
57769,44631,111260,51.9225238,40.114147,ST. LOUIS,President,Minnesota
25575,47618,78985,32.3795657,60.2873963,STEARNS,President,Minnesota
6239,11198,19040,32.7678571,58.8130252,STEELE,President,Minnesota
2116,2800,5350,39.5514019,52.3364486,STEVENS,President,Minnesota
1679,2962,4968,33.7962963,59.6215781,SWIFT,President,Minnesota
2783,8485,11944,23.3004019,71.0398526,TODD,President,Minnesota
631,1050,1791,35.2317141,58.6264657,TRAVERSE,President,Minnesota
3866,6989,11764,32.8629718,59.4100646,WABASHA,President,Minnesota
1684,4837,6894,24.427038,70.1624601,WADENA,President,Minnesota
2838,5967,9579,29.6273097,62.2925149,WASECA,President,Minnesota
67086,64429,142843,46.9648495,45.1047654,WASHINGTON,President,Minnesota
1814,2768,4971,36.4916516,55.6829612,WATONWAN,President,Minnesota
893,2129,3279,27.2339128,64.9283318,WILKIN,President,Minnesota
11366,12122,25852,43.9656506,46.8899892,WINONA,President,Minnesota
20336,43274,69154,29.4068311,62.576279,WRIGHT,President,Minnesota
1524,3382,5253,29.0119931,64.3822578,YELLOW MEDICINE,President,Minnesota
3495,6019,10137,34.4776561,59.3765414,ADAIR,President,Missouri
2045,6665,9140,22.3741794,72.9212254,ANDREW,President,Missouri
541,2059,2723,19.8677929,75.6151304,ATCHISON,President,Missouri
2567,6981,10043,25.5600916,69.5111023,AUDRAIN,President,Missouri
2710,11427,14604,18.5565598,78.2456861,BARRY,President,Missouri
795,4958,5932,13.4018881,83.5805799,BARTON,President,Missouri
1617,6000,8021,20.1595811,74.8036404,BATES,President,Missouri
2024,7212,9584,21.1185309,75.2504174,BENTON,President,Missouri
705,4827,5669,12.4360557,85.1472923,BOLLINGER,President,Missouri
41072,36146,83312,49.2990205,43.3863069,BOONE,President,Missouri
12010,21315,35563,33.7710542,59.9358884,BUCHANAN,President,Missouri
3036,13647,17232,17.6183844,79.1956825,BUTLER,President,Missouri
837,3231,4309,19.4244604,74.9825946,CALDWELL,President,Missouri
4988,13052,19127,26.0783186,68.2386156,CALLAWAY,President,Missouri
4706,16721,22182,21.2153999,75.3809395,CAMDEN,President,Missouri
8468,26939,36875,22.9640678,73.0549153,CAPE GIRARDEAU,President,Missouri
745,3480,4361,17.0832378,79.7982114,CARROLL,President,Missouri
436,2323,2842,15.3413089,81.7382125,CARTER,President,Missouri
14816,33006,50715,29.2142364,65.0813369,CASS,President,Missouri
1010,5019,6278,16.0879261,79.9458426,CEDAR,President,Missouri
888,2948,3962,22.4129228,74.4068652,CHARITON,President,Missouri
8505,30941,41394,20.546456,74.747548,CHRISTIAN,President,Missouri
724,2458,3316,21.8335344,74.1254524,CLARK,President,Missouri
45182,57328,109237,41.3614435,52.4803867,CLAY,President,Missouri
2572,7058,10197,25.2231048,69.2164362,CLINTON,President,Missouri
10907,24610,37261,29.2718929,66.0476101,COLE,President,Missouri
1932,5623,7976,24.222668,70.498997,COOPER,President,Missouri
1824,7724,9920,18.3870968,77.8629032,CRAWFORD,President,Missouri
637,3184,3951,16.1225006,80.5871931,DADE,President,Missouri
1271,5895,7440,17.0833333,79.233871,DALLAS,President,Missouri
730,2763,3689,19.7885606,74.8983464,DAVIESS,President,Missouri
824,3540,4590,17.9520697,77.124183,DEKALB,President,Missouri
978,5599,6778,14.4290351,82.6054883,DENT,President,Missouri
984,5486,6664,14.7659064,82.3229292,DOUGLAS,President,Missouri
2360,8026,10574,22.3188954,75.9031587,DUNKLIN,President,Missouri
12339,35420,50045,24.6558098,70.7763013,FRANKLIN,President,Missouri
1519,5670,7444,20.4056959,76.1687265,GASCONADE,President,Missouri
605,2304,3033,19.947247,75.9643917,GENTRY,President,Missouri
42400,77387,127609,33.2264966,60.6438417,GREENE,President,Missouri
780,3462,4413,17.675051,78.450034,GRUNDY,President,Missouri
574,2965,3682,15.5893536,80.5268876,HARRISON,President,Missouri
2356,7072,9855,23.9066464,71.7605277,HENRY,President,Missouri
1016,3539,4717,21.5391138,75.0264999,HICKORY,President,Missouri
346,1926,2348,14.7359455,82.0272572,HOLT,President,Missouri
1279,3277,4851,26.3656978,67.5530818,HOWARD,President,Missouri
2880,13888,17415,16.5374677,79.7473442,HOWELL,President,Missouri
933,3173,4260,21.9014085,74.4835681,IRON,President,Missouri
163723,114777,294063,55.6761646,39.031432,JACKSON,President,Missouri
10565,35058,48179,21.9286411,72.7661429,JASPER,President,Missouri
31546,68973,105969,29.7690834,65.0879031,JEFFERSON,President,Missouri
5924,13702,21087,28.093138,64.9784227,JOHNSON,President,Missouri
379,1413,1867,20.2999464,75.6829138,KNOX,President,Missouri
2543,12834,15959,15.9345824,80.4185726,LACLEDE,President,Missouri
4047,10977,15815,25.5896301,69.4087891,LAFAYETTE,President,Missouri
2898,13084,16674,17.3803526,78.4694734,LAWRENCE,President,Missouri
933,3343,4452,20.9568733,75.0898473,LEWIS,President,Missouri
