state,county,total_pop,white,black,latino,non_white,pct_white,pct_nonwhite,pct_latino
North Carolina,WAYNE,122419,67974,38538,11983,54445,0.555256945,0.444743055,0.097885132
North Carolina,WILKES,69265,61533,2990,3785,7732,0.88837075,0.11162925,0.054645203
North Carolina,WILSON,81020,40142,30968,7621,40878,0.495457912,0.504542088,0.094063194
North Carolina,YADKIN,38254,32842,1275,3745,5412,0.858524599,0.141475401,0.097898259
North Carolina,YANCEY,17814,16646,172,824,1168,0.934433592,0.065566408,0.046255754
North Dakota,ADAMS,2325,2241,0,29,84,0.963870968,0.036129032,0.012473118
North Dakota,BARNES,11047,10559,58,131,488,0.955825111,0.044174889,0.011858423
North Dakota,BENSON,6677,2899,6,75,3778,0.434177026,0.565822974,0.011232589
North Dakota,BILLINGS,838,811,0,4,27,0.96778043,0.03221957,0.00477327
North Dakota,BOTTINEAU,6449,6070,32,70,379,0.941231199,0.058768801,0.010854396
North Dakota,BOWMAN,3154,3031,0,88,123,0.961001902,0.038998098,0.027901078
North Dakota,BURKE,2011,1917,25,50,94,0.953257086,0.046742914,0.024863252
North Dakota,BURLEIGH,81941,75590,431,1087,6351,0.922493013,0.077506987,0.013265642
North Dakota,CASS,150240,135977,3456,3108,14263,0.905065229,0.094934771,0.020686901
North Dakota,CAVALIER,3974,3858,0,0,116,0.970810267,0.029189733,0
North Dakota,DICKEY,5280,5001,60,107,279,0.947159091,0.052840909,0.020265152
North Dakota,DIVIDE,2095,2035,0,21,60,0.971360382,0.028639618,0.010023866
North Dakota,DUNN,3648,3091,5,75,557,0.847313596,0.152686404,0.020559211
North Dakota,EDDY,2393,2249,5,78,144,0.939824488,0.060175512,0.032595069
North Dakota,EMMONS,3544,3513,0,8,31,0.991252822,0.008747178,0.002257336
North Dakota,FOSTER,3368,3282,1,43,86,0.974465558,0.025534442,0.012767221
North Dakota,GOLDEN VALLEY,1646,1585,1,23,61,0.962940462,0.037059538,0.013973269
North Dakota,GRAND FORKS,66890,59234,1412,2027,7656,0.88554343,0.11445657,0.030303483
North Dakota,GRANT,2380,2252,11,1,128,0.946218487,0.053781513,0.000420168
North Dakota,GRIGGS,2393,2333,0,21,60,0.97492687,0.02507313,0.008775595
North Dakota,HETTINGER,2502,2444,9,15,58,0.976818545,0.023181455,0.005995204
North Dakota,KIDDER,2426,2309,0,100,117,0.951772465,0.048227535,0.041220115
North Dakota,LAMOURE,4141,4092,9,22,49,0.988167109,0.011832891,0.005312726
North Dakota,LOGAN,1972,1944,2,26,28,0.985801217,0.014198783,0.013184584
North Dakota,MCHENRY,5478,5285,3,88,193,0.964768164,0.035231836,0.016064257
North Dakota,MCINTOSH,2813,2725,5,23,88,0.968716673,0.031283327,0.008176324
North Dakota,MCKENZIE,6692,5044,12,178,1648,0.753735804,0.246264196,0.026598924
North Dakota,MCLEAN,9020,8172,2,120,848,0.905986696,0.094013304,0.013303769
North Dakota,MERCER,8400,7970,60,122,430,0.948809524,0.051190476,0.01452381
North Dakota,MORTON,27439,25510,89,408,1929,0.929698604,0.070301396,0.014869347
North Dakota,MOUNTRAIL,7830,5044,32,299,2786,0.644189017,0.355810983,0.038186462
North Dakota,NELSON,3115,3001,40,35,114,0.963402889,0.036597111,0.011235955
North Dakota,OLIVER,1875,1801,0,38,74,0.960533333,0.039466667,0.020266667
North Dakota,PEMBINA,7383,6921,6,193,462,0.937423811,0.062576189,0.026141135
North Dakota,PIERCE,4378,4086,4,110,292,0.933302878,0.066697122,0.025125628
North Dakota,RAMSEY,11450,9965,90,146,1485,0.870305677,0.129694323,0.012751092
North Dakota,RANSOM,5498,5321,12,69,177,0.967806475,0.032193525,0.012550018
North Dakota,RENVILLE,2468,2393,0,0,75,0.969611021,0.030388979,0
North Dakota,RICHLAND,16295,15318,63,291,977,0.940042958,0.059957042,0.017858239
North Dakota,ROLETTE,14015,2873,58,80,11142,0.204994649,0.795005351,0.00570817
North Dakota,SARGENT,3876,3734,28,63,142,0.963364293,0.036635707,0.01625387
North Dakota,SHERIDAN,1282,1236,5,0,46,0.964118565,0.035881435,0
North Dakota,SIOUX,4193,527,11,44,3666,0.125685667,0.874314333,0.01049368
North Dakota,SLOPE,768,764,0,4,4,0.994791667,0.005208333,0.005208333
North Dakota,STARK,24682,23147,146,530,1535,0.93780893,0.06219107,0.021473138
North Dakota,STEELE,1976,1942,0,27,34,0.982793522,0.017206478,0.013663968
North Dakota,STUTSMAN,20965,19838,91,362,1127,0.94624374,0.05375626,0.017266873
North Dakota,TOWNER,2264,2191,6,9,73,0.967756184,0.032243816,0.003975265
North Dakota,TRAILL,8105,7674,22,206,431,0.946822949,0.053177051,0.02541641
North Dakota,WALSH,11131,9795,18,992,1336,0.879974845,0.120025155,0.089120474
North Dakota,WARD,62013,54787,1576,2018,7226,0.883476045,0.116523955,0.032541564
North Dakota,WELLS,4228,4147,0,0,81,0.980842006,0.019157994,0
North Dakota,WILLIAMS,23287,21000,54,531,2287,0.901790699,0.098209301,0.022802422
Ohio,ADAMS,28524,27693,88,239,831,0.970866639,0.029133361,0.008378909
Ohio,ALLEN,106079,87293,12515,2529,18786,0.82290557,0.17709443,0.023840722
Ohio,ASHLAND,53203,51403,407,517,1800,0.966167321,0.033832679,0.009717497
Ohio,ASHTABULA,101262,91701,3598,3455,9561,0.905581561,0.094418439,0.034119413
Ohio,ATHENS,64592,58654,1859,1048,5938,0.908069111,0.091930889,0.016224919
Ohio,AUGLAIZE,45934,44557,142,543,1377,0.970022206,0.029977794,0.011821309
Ohio,BELMONT,70182,65640,2446,465,4542,0.935282551,0.064717449,0.006625631
Ohio,BROWN,44666,43263,405,284,1403,0.968589083,0.031410917,0.006358304
Ohio,BUTLER,368029,309983,26746,14408,58046,0.842278733,0.157721267,0.039149089
Ohio,CARROLL,28828,28042,204,242,786,0.972734841,0.027265159,0.008394616
Ohio,CHAMPAIGN,39982,37645,828,472,2337,0.941548697,0.058451303,0.011805312
Ohio,CLARK,138278,117973,11745,3741,20305,0.853158131,0.146841869,0.027054195
Ohio,CLERMONT,197543,187265,2769,2987,10278,0.947970822,0.052029178,0.015120759
Ohio,CLINTON,42161,39511,845,605,2650,0.937145703,0.062854297,0.014349755
Ohio,COLUMBIANA,107598,102007,2377,1389,5591,0.948038068,0.051961932,0.012909162
Ohio,COSHOCTON,36880,35557,422,294,1323,0.964126898,0.035873102,0.0079718
Ohio,CRAWFORD,43623,42025,298,529,1598,0.963367948,0.036632052,0.01212663
Ohio,CUYAHOGA,1278024,784944,374200,61370,493080,0.614185649,0.385814351,0.048019443
Ohio,DARKE,52776,51163,253,653,1613,0.969436865,0.030563135,0.012373048
Ohio,DEFIANCE,38975,34176,513,3464,4799,0.876869788,0.123130212,0.088877486
Ohio,DELAWARE,174454,153847,6150,3754,20607,0.881877171,0.118122829,0.021518566
Ohio,ERIE,76952,65345,6397,2620,11607,0.849165714,0.150834286,0.034047198
Ohio,FAIRFIELD,146138,130306,8044,2543,15832,0.891664044,0.108335956,0.01740136
Ohio,FAYETTE,28931,27114,548,524,1817,0.937195396,0.062804604,0.01811206
Ohio,FRANKLIN,1167484,785807,243942,55133,381677,0.673077318,0.326922682,0.047223774
Ohio,FULTON,42635,38535,172,3312,4100,0.903834877,0.096165123,0.077682655
Ohio,GALLIA,30877,29071,697,282,1806,0.941509862,0.058490138,0.009133012
Ohio,GEAUGA,93485,89873,1044,1027,3612,0.961362785,0.038637215,0.01098572
Ohio,GREENE,161936,137726,11760,3590,24210,0.850496492,0.149503508,0.022169252
Ohio,GUERNSEY,40056,38183,759,363,1873,0.953240463,0.046759537,0.009062313
Ohio,HAMILTON,801350,542177,204691,20407,259173,0.676579522,0.323420478,0.025465777
Ohio,HANCOCK,75043,68155,1195,3409,6888,0.908212625,0.091787375,0.045427288
Ohio,HARDIN,31986,30681,241,421,1305,0.9592009,0.0407991,0.013162008
Ohio,HARRISON,15818,15101,419,91,717,0.954671893,0.045328107,0.00575294
Ohio,HENRY,28246,25880,126,1870,2366,0.916235927,0.083764073,0.066204064
Ohio,HIGHLAND,43454,41736,432,97,1718,0.960463939,0.039536061,0.002232246
Ohio,HOCKING,29372,28494,212,204,878,0.970107585,0.029892415,0.00694539
Ohio,HOLMES,42501,41731,169,338,770,0.981882779,0.018117221,0.007952754
Ohio,HURON,59628,54574,547,3350,5054,0.915241162,0.084758838,0.05618166
Ohio,JACKSON,33134,31950,211,272,1184,0.964266313,0.035733687,0.00820909
Ohio,JEFFERSON,69343,63114,3688,782,6229,0.910171178,0.089828822,0.011277274
Ohio,KNOX,60791,58355,426,752,2436,0.959928279,0.040071721,0.012370252
Ohio,LAKE,229873,208776,7490,7771,21097,0.908223236,0.091776764,0.033805623
Ohio,LAWRENCE,62441,59438,1506,470,3003,0.9519066,0.0480934,0.007527106
Ohio,LICKING,166135,153536,5311,2335,12599,0.924164083,0.075835917,0.014054835
Ohio,LOGAN,45816,43337,658,544,2479,0.945892265,0.054107735,0.011873581
Ohio,LORAIN,301108,241380,23896,25301,59728,0.801639279,0.198360721,0.084026329
Ohio,LUCAS,441198,313424,82824,26947,127774,0.710393066,0.289606934,0.061076886
Ohio,MADISON,43213,38829,2751,618,4384,0.898549048,0.101450952,0.014301252
Ohio,MAHONING,238352,184815,36837,11135,53537,0.775386823,0.224613177,0.046716621
Ohio,MARION,66514,59695,3338,1483,6819,0.89748023,0.10251977,0.022296058
Ohio,MEDINA,172334,163235,2091,2799,9099,0.947201365,0.052798635,0.016241717
Ohio,MEIGS,23664,22992,316,117,672,0.971602434,0.028397566,0.004944219
Ohio,MERCER,40866,39530,112,604,1336,0.967307786,0.032692214,0.014780013
Ohio,MIAMI,102657,96034,2313,1337,6623,0.935484185,0.064515815,0.013023954
Ohio,MONROE,14679,14361,36,73,318,0.978336399,0.021663601,0.004973091
Ohio,MONTGOMERY,535626,389265,111574,12192,146361,0.726747768,0.273252232,0.022762151
Ohio,MORGAN,15042,13976,458,99,1066,0.929131764,0.070868236,0.006581572
Ohio,MORROW,34895,33811,217,396,1084,0.968935378,0.031064622,0.011348331
Ohio,MUSKINGUM,85996,79583,2825,664,6413,0.925426764,0.074573236,0.007721289
Ohio,NOBLE,14643,13297,1025,146,1346,0.908078946,0.091921054,0.009970634
Ohio,OTTAWA,41445,38726,381,1797,2719,0.934394981,0.065605019,0.043358668
Ohio,PAULDING,19522,18253,148,839,1269,0.934996414,0.065003586,0.042977154
Ohio,PERRY,36086,35203,86,209,883,0.975530677,0.024469323,0.00579172
Ohio,PICKAWAY,55795,52225,1841,610,3570,0.936015772,0.063984228,0.010932879
Ohio,PIKE,28652,27552,185,211,1100,0.961608265,0.038391735,0.007364233
Ohio,PORTAGE,161178,147096,6169,2126,14082,0.912630756,0.087369244,0.013190386
Ohio,PREBLE,42240,41078,166,250,1162,0.97249053,0.02750947,0.005918561
Ohio,PUTNAM,34445,32190,86,1891,2255,0.934533314,0.065466686,0.054899115
Ohio,RICHLAND,124286,107604,10889,1754,16682,0.86577732,0.13422268,0.014112611
Ohio,ROSS,77741,70044,3508,777,7697,0.900991755,0.099008245,0.009994726
Ohio,SANDUSKY,60842,52487,1613,5395,8355,0.862677098,0.137322902,0.088672299
Ohio,SCIOTO,79122,74191,2033,875,4931,0.937678522,0.062321478,0.011058871
Ohio,SENECA,56630,51654,1487,2532,4976,0.912131379,0.087868621,0.044711284
Ohio,SHELBY,49359,46386,795,658,2973,0.939767823,0.060232177,0.013330902
Ohio,STARK,375593,329524,26914,6030,46069,0.877343294,0.122656706,0.016054612
Ohio,SUMMIT,541788,431033,77170,8781,110755,0.795575022,0.204424978,0.016207446
Ohio,TRUMBULL,209942,185142,16795,2842,24800,0.881872136,0.118127864,0.013537072
Ohio,TUSCARAWAS,92532,88648,868,1753,3884,0.958025332,0.041974668,0.018944797
Ohio,UNION,52153,48066,1086,661,4087,0.921634422,0.078365578,0.012674247
Ohio,VAN WERT,28808,27417,325,737,1391,0.951714801,0.048285199,0.025583171
Ohio,VINTON,13397,13058,8,13,339,0.974695827,0.025304173,0.000970366
Ohio,WARREN,213146,189681,7020,4815,23465,0.889911141,0.110088859,0.022590149
Ohio,WASHINGTON,61751,59217,476,487,2534,0.958964227,0.041035773,0.007886512
Ohio,WAYNE,114644,108637,1717,1762,6007,0.947603015,0.052396985,0.015369317
Ohio,WILLIAMS,37779,35415,366,1410,2364,0.937425554,0.062574446,0.037322322
Ohio,WOOD,126254,113564,2887,5781,12690,0.899488333,0.100511667,0.045788648
Ohio,WYANDOT,22626,21730,65,508,896,0.96039954,0.03960046,0.022452046
Oklahoma,ADAIR,22470,9508,67,1221,12962,0.423141967,0.576858033,0.054339119
Oklahoma,ALFALFA,5631,4700,129,238,931,0.834665246,0.165334754,0.042266027
Oklahoma,ATOKA,14133,10285,566,430,3848,0.727729428,0.272270572,0.030425246
Oklahoma,BEAVER,5587,4296,33,1110,1291,0.768927868,0.231072132,0.198675497
Oklahoma,BECKHAM,22519,17618,772,2730,4901,0.782361561,0.217638439,0.121230961
Oklahoma,BLAINE,10651,7485,605,1592,3166,0.702750915,0.297249085,0.149469533
Oklahoma,BRYAN,42494,31369,649,2114,11125,0.738198334,0.261801666,0.0497482
Oklahoma,CADDO,29403,17447,829,2978,11956,0.593374826,0.406625174,0.101282182
Oklahoma,CANADIAN,116299,92579,2697,7998,23720,0.796042958,0.203957042,0.068771013
Oklahoma,CARTER,47603,34484,3218,2594,13119,0.724408126,0.275591874,0.054492364
Oklahoma,CHEROKEE,47165,23681,674,2983,23484,0.502088413,0.497911587,0.063246051
Oklahoma,CHOCTAW,15172,9624,1506,448,5548,0.634326391,0.365673609,0.029528078
Oklahoma,CIMARRON,2451,1889,14,497,562,0.770705834,0.229294166,0.202774378
Oklahoma,CLEVELAND,256550,193805,10242,18027,62745,0.755427792,0.244572208,0.070267004
Oklahoma,COAL,5906,4275,13,167,1631,0.723840163,0.276159837,0.028276329
Oklahoma,COMANCHE,123101,72409,20449,13876,50692,0.588208057,0.411791943,0.112720449
Oklahoma,COTTON,6171,4874,131,370,1297,0.789823367,0.210176633,0.059957867
Oklahoma,CRAIG,14922,9755,468,380,5167,0.653732744,0.346267256,0.025465755
Oklahoma,CREEK,69934,54653,1556,2245,15281,0.78149398,0.21850602,0.032101696
Oklahoma,CUSTER,27583,20134,874,3932,7449,0.729942356,0.270057644,0.142551572
Oklahoma,DELAWARE,41332,27195,132,1242,14137,0.657964773,0.342035227,0.030049356
Oklahoma,DEWEY,4775,4084,13,242,691,0.855287958,0.144712042,0.050680628
Oklahoma,ELLIS,4095,3690,12,258,405,0.901098901,0.098901099,0.063003663
Oklahoma,GARFIELD,60272,48497,1665,5372,11775,0.804635652,0.195364348,0.089129281
Oklahoma,GARVIN,27471,21659,701,1737,5812,0.788431437,0.211568563,0.063230316
Oklahoma,GRADY,52451,43705,1171,2479,8746,0.833253894,0.166746106,0.04726316
Oklahoma,GRANT,4536,4138,26,161,398,0.912257496,0.087742504,0.035493827
Oklahoma,GREER,6185,4820,439,623,1365,0.77930477,0.22069523,0.100727567
Oklahoma,HARMON,2888,1813,215,742,1075,0.627770083,0.372229917,0.256925208
Oklahoma,HARPER,3672,2981,11,634,691,0.811819172,0.188180828,0.172657952
Oklahoma,HASKELL,12761,9361,92,420,3400,0.7335632,0.2664368,0.032912781
Oklahoma,HUGHES,13762,9180,708,534,4582,0.667054207,0.332945793,0.0388025
Oklahoma,JACKSON,26275,17267,1755,5539,9008,0.657164605,0.342835395,0.210808754
Oklahoma,JEFFERSON,6445,5169,35,544,1276,0.802017067,0.197982933,0.084406517
Oklahoma,JOHNSTON,10938,7829,148,441,3109,0.715761565,0.284238435,0.040318157
Oklahoma,KAY,46288,35824,820,3045,10464,0.77393709,0.22606291,0.065783788
Oklahoma,KINGFISHER,14965,11988,94,1988,2977,0.801069161,0.198930839,0.132843301
Oklahoma,KIOWA,9421,7252,441,860,2169,0.769769664,0.230230336,0.091285426
Oklahoma,LATIMER,11099,7668,98,306,3431,0.690873052,0.309126948,0.027570051
Oklahoma,LE FLORE,50056,36626,1082,3397,13430,0.731700495,0.268299505,0.067863992
Oklahoma,LINCOLN,34106,28826,649,844,5280,0.84518853,0.15481147,0.024746379
Oklahoma,LOGAN,41982,32956,3685,2172,9026,0.785003097,0.214996903,0.051736458
Oklahoma,LOVE,9404,7145,218,1128,2259,0.759783071,0.240216929,0.119948958
Oklahoma,MCCLAIN,34471,27930,251,2408,6541,0.810246294,0.189753706,0.069855821
Oklahoma,MCCURTAIN,33144,21742,2841,1564,11402,0.655986,0.344014,0.047188028
Oklahoma,MCINTOSH,20266,14012,696,402,6254,0.691404323,0.308595677,0.019836179
Oklahoma,MAJOR,7563,6638,20,572,925,0.877694037,0.122305963,0.075631363
Oklahoma,MARSHALL,15774,10955,169,2249,4819,0.694497274,0.305502726,0.142576392
Oklahoma,MAYES,41162,27470,117,1141,13692,0.667363102,0.332636898,0.027719742
Oklahoma,MURRAY,13460,10183,139,662,3277,0.75653789,0.24346211,0.049182764
Oklahoma,MUSKOGEE,70635,41183,7887,3663,29452,0.58303957,0.41696043,0.051858144
Oklahoma,NOBLE,11540,9599,211,303,1941,0.831802426,0.168197574,0.026256499
Oklahoma,NOWATA,10627,7169,232,258,3458,0.674602428,0.325397572,0.024277783
Oklahoma,OKFUSKEE,12203,7736,956,369,4467,0.633942473,0.366057527,0.030238466
Oklahoma,OKLAHOMA,721088,428335,107157,108092,292753,0.594012104,0.405987896,0.14990126
Oklahoma,OKMULGEE,39770,25652,3410,1332,14118,0.645008801,0.354991199,0.033492582
Oklahoma,OSAGE,47650,30808,5409,1409,16842,0.646547744,0.353452256,0.02956978
Oklahoma,OTTAWA,31940,21557,218,1515,10383,0.674921728,0.325078272,0.047432686
Oklahoma,PAWNEE,16573,13151,139,363,3422,0.79351958,0.20648042,0.021903095
Oklahoma,PAYNE,77125,61246,2529,3001,15879,0.794113452,0.205886548,0.038910859
Oklahoma,PITTSBURG,45570,32747,1512,1810,12823,0.718608734,0.281391266,0.039719113
Oklahoma,PONTOTOC,37438,25964,901,1515,11474,0.693519953,0.306480047,0.040466905
Oklahoma,POTTAWATOMIE,69676,51884,1879,2919,17792,0.74464665,0.25535335,0.041893909
Oklahoma,PUSHMATAHA,11449,8442,107,294,3007,0.737356974,0.262643026,0.025679099
Oklahoma,ROGER MILLS,3678,3206,28,176,472,0.871669386,0.128330614,0.047852094
Oklahoma,ROGERS,87031,64252,687,3281,22779,0.738265675,0.261734325,0.037699211
Oklahoma,SEMINOLE,25394,16984,1223,931,8410,0.668819406,0.331180594,0.036662204
Oklahoma,SEQUOYAH,41945,27328,764,1468,14617,0.651519847,0.348480153,0.034998212
Oklahoma,STEPHENS,44848,36987,929,2800,7861,0.824719051,0.175280949,0.062433107
Oklahoma,TEXAS,20620,10762,199,8741,9858,0.521920466,0.478079534,0.423908826
Oklahoma,TILLMAN,7981,5137,563,1802,2844,0.643653677,0.356346323,0.225786242
Oklahoma,TULSA,602692,393582,61964,65889,209110,0.653040027,0.346959973,0.109324497
Oklahoma,WAGONER,73067,53777,2516,3493,19290,0.73599573,0.26400427,0.047805439
Oklahoma,WASHINGTON,51112,38665,1213,2568,12447,0.756475974,0.243524026,0.050242604
Oklahoma,WASHITA,11616,9961,101,939,1655,0.857524105,0.142475895,0.080836777
Oklahoma,WOODS,8741,7491,267,419,1250,0.856995767,0.143004233,0.047935019
Oklahoma,WOODWARD,20232,16732,238,2071,3500,0.827006722,0.172993278,0.102362594
Oregon,BAKER,16092,14897,32,559,1195,0.925739498,0.074260502,0.034737758
Oregon,BENTON,85501,71390,818,5486,14111,0.834960995,0.165039005,0.064162992
Oregon,CLACKAMAS,377206,318687,2679,29137,58519,0.844861959,0.155138041,0.077244264
Oregon,CLATSOP,37068,32308,204,2820,4760,0.871587353,0.128412647,0.0760764
Oregon,COLUMBIA,49317,44513,111,2035,4804,0.902589371,0.097410629,0.041263662
Oregon,COOS,62937,54647,200,3456,8290,0.868280979,0.131719021,0.054912055
Oregon,CROOK,21102,18772,46,1544,2330,0.889583926,0.110416074,0.07316842
Oregon,CURRY,22344,19755,27,1258,2589,0.884129968,0.115870032,0.056301468
Oregon,DESCHUTES,158884,140410,458,11827,18474,0.883726492,0.116273508,0.074437955
Oregon,DOUGLAS,107391,96074,339,5042,11317,0.89461873,0.10538127,0.046949931
Oregon,GILLIAM,1904,1716,15,120,188,0.901260504,0.098739496,0.06302521
Oregon,GRANT,7366,6857,16,217,509,0.930898724,0.069101276,0.02945968
Oregon,HARNEY,7359,6581,16,299,778,0.894279114,0.105720886,0.04063052
Oregon,HOOD RIVER,22207,14662,105,6546,7545,0.660242266,0.339757734,0.294771919
Oregon,JACKSON,203613,170315,1063,21894,33298,0.836464273,0.163535727,0.107527515
Oregon,JEFFERSON,21746,13354,146,4286,8392,0.614089948,0.385910052,0.197093718
Oregon,JOSEPHINE,82636,73175,288,5274,9461,0.885509947,0.114490053,0.063822063
Oregon,KLAMATH,66350,53730,419,6990,12620,0.809796534,0.190203466,0.105350414
Oregon,LAKE,7886,6860,22,560,1026,0.869896018,0.130103982,0.07101192
Oregon,LANE,351794,297479,3125,26125,54315,0.845605667,0.154394333,0.07426221
Oregon,LINCOLN,45992,38730,129,3662,7262,0.842102974,0.157897026,0.079622543
